400.3185319,36.02438938
401.6422605,37.04797261
402.5796833,37.94628308
403.6293645,38.7868075
405.5334352,39.27821127
408.5207239,38.06530302
409.8589468,39.22271933
410.8745062,37.6640388
412.0147009,38.64391835
412.8048574,39.29446514
412.9297309,40.32243605
413.8508306,41.62598602
415.2989235,42.41901255
418.0408459,42.40345034
418.8612027,41.27017509
422.1170958,41.41906694
422.9839671,42.57143583
424.0767507,43.55587183
425.220128,44.39557135
426.9727397,45.29909168
429.2901612,46.15298241
431.3467439,47.01057479
433.7114868,47.82110777
435.6035658,48.67477493
437.1931702,49.58781368
438.4663257,50.4676656
440.9741347,50.76916633
443.1538875,49.78886881
444.5985885,48.84900153
446.6648233,48.03693151
449.667008,47.48873542
451.9221594,47.46808751
452.4015199,48.48602944
453.2524388,49.60951449
454.5190948,50.50643377
456.3132175,51.29629417
460.1362556,51.84662416
461.2962371,52.89711112
461.9951605,53.82264312
462.6138729,54.70700853
463.2015884,55.58655047
464.1502743,56.50253105
465.3835101,57.22706089
467.6081245,57.16812132
468.1831919,55.96451782
469.3340329,54.77610477
472.9085882,54.6025528
475.6858595,55.38764227
476.7278413,56.48256106
477.8090469,57.3767242
478.874761,58.3838014
480.3845462,59.25930786
483.3805034,59.02434308
485.0858629,58.2353963
486.8528681,57.33922452
487.9795288,56.51503385
490.3739971,56.20551323
492.6369543,57.10794742
493.4328099,58.16426341
494.4289974,59.00880947
495.7183292,59.87273786
496.6700081,60.87957497
497.4050717,61.75738463
498.585189,62.68967903
500.0302256,63.40629296
502.2975395,63.44091683
502.838047,62.21781208
503.7138623,61.08657638
505.1862993,60.22569869
508.9283573,60.48180924
512.0242089,61.47449298
514.7387577,61.91590337
516.9443954,61.86168607
517.4568717,60.66299596
518.3648794,59.4976364
519.5978819,58.54373331
520.9196137,57.67061705
522.9916347,56.85984577
526.0286327,56.78592584
527.4436718,57.63224528
528.7391765,58.50544082
530.3498645,59.28678989
534.7341851,59.37123849
536.6331614,59.40257907
537.572001,60.46504361
539.1196724,61.60253711
541.7548993,61.83267916
544.1162229,60.92531322
546.0506318,59.79842899
547.9789449,58.80943627
550.442044,58.35622169
552.4474146,58.25927484
553.3921032,59.17218348
555.0127156,60.32725144
556.7201507,61.25041947
557.9152954,62.13866839
559.6181879,62.92171515
562.4726238,62.83249177
562.7750263,61.89936017
564.2175077,61.00995177
565.7943116,60.1281543
567.7252613,59.35828439
571.1885749,59.07582829
574.9753839,59.81711043
578.8684675,60.67180278
581.6355958,61.69921652
582.993889,62.64586545
584.6596829,63.57926539
588.5871932,63.61391681
590.7482952,62.7354112
591.5523526,61.7321689
592.0646115,60.84147443
592.7849323,59.92931878
593.4401045,58.84169883
594.1817711,57.84122454
594.9618172,56.97191792
596.5940396,56.07889932
599.7205176,55.66205439
601.7393559,55.65173887
601.8131716,56.74181234
602.5387762,57.8280285
603.328798,58.74704817
604.2255113,59.71147179
604.875968,60.69330938
605.9844833,61.60439703
606.9782091,62.50244701
608.0073079,63.41326115
609.5628205,64.177759
612.2738141,64.16725844
612.6466712,63.23064246
613.4356177,62.29179869
614.4540235,61.37828902
615.5516965,60.503656
616.4687251,59.66935006
617.4342904,58.83594145
618.4571145,57.9866688
619.8881711,57.11819927
623.6515199,57.03239573
626.9098749,57.61283515
630.0387776,58.58709727
633.3455241,59.37461948
636.0240383,60.35175082
637.0954095,61.26979364
638.1599422,62.20340092
639.5148955,63.12694276
641.0034377,64.02068765
643.2304215,64.7760398
646.248981,64.70679754
647.169997,63.80256809
648.1211379,62.91874104
649.0603466,62.05371932
650.1099882,61.16662466
651.0754602,60.31785587
651.8463163,59.38825195
652.6020035,58.41973859
653.6382597,57.44441985
654.7651098,56.53094651
656.612495,55.72528475
659.8854311,55.50999589
662.1025798,56.42582789
663.1026251,57.44966227
663.9863025,58.28506365
664.9485256,59.18495011
666.4340596,60.06282055
667.7563629,60.94248406
669.8739749,61.50465422
672.2420818,61.46854988
673.0645504,60.31977529
674.3563205,58.98637621
675.7654188,57.91828936
676.8230516,56.95725102
677.8871883,56.02481709
678.7069913,55.16366162
679.7184617,54.31841177
680.7254828,53.42148374
681.6514066,52.52971599
682.6740248,51.64652715
683.861647,50.71824995
686.2794756,50.09939589
690.0825681,50.3425059
693.8092933,49.89510176
695.447293,49.58511497
698.9160514,50.4728827
702.1427805,51.37312335
705.1537389,52.22251782
706.7659567,53.26584345
707.9165831,54.13683437
709.2159004,54.98505018
710.7037523,55.83923727
711.9997398,56.66557803
713.9160178,57.49372902
716.783195,57.43976353
717.2932522,56.53246605
718.2848081,55.61982846
719.2351595,54.77205365
720.3479601,53.8975783
721.4814596,52.98402899
722.4723976,52.096008
723.708302,51.20047438
724.866682,50.31806328
726.4951248,49.46786702
727.9943502,48.60417088
729.8610152,47.82993327
734.0136846,47.77831743
736.1224506,47.65863822
736.6074295,48.70614836
737.6801843,49.89145486
738.6440673,50.80294288
739.7792901,51.78974408
741.1383102,52.66127803
742.964001,53.50954778
745.8889066,54.0985544
749.7573379,53.70935103
752.2166897,52.98322667
754.753111,52.10649284
755.7885291,51.19363723
757.3306865,50.3344668
758.3217204,49.43276558
759.2048607,48.61222749
760.6394003,47.75224207
762.1981818,46.83927018
763.6130267,45.93281713
765.4206976,45.24712331
769.401609,45.4689766
773.479419,45.66382544
777.2086546,45.17371467
779.8342265,44.43092279
783.2656008,44.07134761
787.6405875,44.02289255
791.8931517,44.39288416
795.6321281,45.04053115
800.1696485,45.3392684
803.4893682,44.56971099
805.4059055,43.3540548
806.3543712,42.29951359
807.2314184,41.42008201
807.8162427,40.49125729
808.7451235,39.51558037
809.6493717,38.54867338
810.7724216,37.6099969
812.4889309,36.69927254
815.1889469,35.8277795
816.5694302,34.79283441
818.4449692,33.89255693
820.6379398,33.28182501
824.2656548,33.38739327
828.3434358,33.5774664
832.5820686,33.84785447
836.2045235,34.35666512
839.1876296,35.34983907
843.1106059,35.8277795
847.1627901,35.35456001
849.7035316,34.62095836
851.8376683,33.47647425
853.3783678,32.39082891
854.5434128,31.37357318
856.4276953,30.32308264
857.7896156,29.37124084
859.2457605,28.45749332
860.9513513,27.62193066
